invested_amount,quantity,entry_price,exit_price,index,entry_time,exit_time,pnl,percentage_move,rsi
99805.20000000001,88,1134.15,1128.47925,8650,2025-06-19 12:05:00+05:30,2025-06-19 12:30:00+05:30,-499.02599999999984,0.5,41
99805.20000000001,88,1134.15,1122.8085,8650,2025-06-19 12:05:00+05:30,2025-06-19 12:30:00+05:30,-998.0519999999997,1.0,41
99246.4,88,1127.8,1122.1609999999998,8654,2025-06-19 12:45:00+05:30,2025-06-19 12:50:00+05:30,-496.2320000000109,0.5,41
99246.4,88,1127.8,1116.522,8658,2025-06-19 12:45:00+05:30,2025-06-19 13:10:00+05:30,-992.4640000000018,1.0,41
99805.20000000001,88,1134.15,1117.13775,8658,2025-06-19 12:05:00+05:30,2025-06-19 13:10:00+05:30,-1497.0779999999995,1.5,41
99246.4,88,1127.8,1110.8829999999998,8663,2025-06-19 12:45:00+05:30,2025-06-19 13:35:00+05:30,-1488.6960000000126,1.5,41
99805.20000000001,88,1134.15,1111.467,8663,2025-06-19 12:05:00+05:30,2025-06-19 13:35:00+05:30,-1996.1039999999994,2.0,41
99364.05,89,1116.45,1106.0,8685,2025-06-19 14:00:00+05:30,2025-06-19 15:25:00+05:30,-930.050000000004,0.5,41
99350.7,89,1116.3,1106.0,8685,2025-06-19 14:20:00+05:30,2025-06-19 15:25:00+05:30,-916.699999999996,0.5,41
99235.0,89,1115.0,1106.0,8685,2025-06-19 15:00:00+05:30,2025-06-19 15:25:00+05:30,-801.0,0.5,41
99364.05,89,1116.45,1106.0,8685,2025-06-19 14:00:00+05:30,2025-06-19 15:25:00+05:30,-930.050000000004,1.0,41
99350.7,89,1116.3,1106.0,8685,2025-06-19 14:20:00+05:30,2025-06-19 15:25:00+05:30,-916.699999999996,1.0,41
99235.0,89,1115.0,1106.0,8685,2025-06-19 15:00:00+05:30,2025-06-19 15:25:00+05:30,-801.0,1.0,41
99364.05,89,1116.45,1106.0,8685,2025-06-19 14:00:00+05:30,2025-06-19 15:25:00+05:30,-930.050000000004,1.5,41
99350.7,89,1116.3,1106.0,8685,2025-06-19 14:20:00+05:30,2025-06-19 15:25:00+05:30,-916.699999999996,1.5,41
99235.0,89,1115.0,1106.0,8685,2025-06-19 15:00:00+05:30,2025-06-19 15:25:00+05:30,-801.0,1.5,41
99246.4,88,1127.8,1106.0,8685,2025-06-19 12:45:00+05:30,2025-06-19 15:25:00+05:30,-1918.399999999996,2.0,41
99364.05,89,1116.45,1106.0,8685,2025-06-19 14:00:00+05:30,2025-06-19 15:25:00+05:30,-930.050000000004,2.0,41
99350.7,89,1116.3,1106.0,8685,2025-06-19 14:20:00+05:30,2025-06-19 15:25:00+05:30,-916.699999999996,2.0,41
